 EVENT_ID;TYPE;AUTHOR   ;DATE      ;TIME       ;LAT     ;LON      ;DEPTH;CENTROID;AUTHOR   ;EX;MO   ;MW  ;EX;MRR   ;MTT   ;MPP   ;MRT   ;MTP   ;MPR   ;STRIKE;DIP  ;RAKE   ;STRIKE;DIP  ;RAKE   ;EX;T_VAL ;T_PL ;T_AZM ;P_VAL ;P_PL ;P_AZM ;N_VAL ;N_PL ;N_AZM 
603947032;se  ;GCMT     ;9/01/2014;50:20,8;3,02;-75,92;24,7;TRUE    ;GCMT     ;16;4,126;5;16;0,572;3,78;-4,35;0,611;0,2;-0,067;43;82;173;134;83;8;16;3,897;10;359;-4,356;1;269;0,462;80;173
607761233;ke  ;RSNC     ;14/01/2014;02:18,2;6,815;-73,154;148,3;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;124;15;98;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606909550;ke  ;RSNC     ;14/01/2014;44:48,1;6,622;-74,615;0,5;        ;RSNC     ;  ;     ;3,6;  ;      ;      ;      ;      ;      ;      ;88;62;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606909773;ke  ;RSNC     ;20/01/2014;53:36,2;5,59;-72,61;0;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;51;53;18;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607761920;ke  ;RSNC     ;1/02/2014;41:56,3;3,028;-75,776;4,1;        ;RSNC     ;  ;     ;3,4;  ;      ;      ;      ;      ;      ;      ;27;51;78;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607761962;ke  ;RSNC     ;2/02/2014;40:15,7;4,849;-74,662;4;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;61;58;-164;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604038848;ke  ;NEIC     ;7/02/2014;37:10,9;6,6913;-72,9584;159,1;        ;NEIC     ;16;9,4;5,2;16;5,028;-0,17;-4,859;-0,733;0,054;-7,955;184,33;74,17;92,6;354,87;16,04;80,9;16;9,497;61;98;-9,292;29;272;-0,205;3;4
604038848;ke  ;RSNC     ;7/02/2014;37:11,9;6,798;-73,155;156;        ;RSNC     ;  ;     ;5,4;  ;      ;      ;      ;      ;      ;      ;154;55;57;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604038848;ke  ;GCMT     ;7/02/2014;37:13,4;6,81;-73,07;159,3;TRUE    ;GCMT     ;17;1,015;5,3;17;0,556;0,237;-0,79;-0,146;-0,227;-0,722;13;22;91;191;68;90;17;0,873;67;101;-1,157;23;282;0,285;0;192
604052715;se  ;NEIC     ;17/02/2014;41:36,2;6,5373;-71,6995;42,9;        ;NEIC     ;17;1,39;5,4;17;0,983;-0,103;-0,879;0,249;0,59;0,802;127,82;36,05;47,19;356,71;64,42;116,32;17;1,415;61;307;-1,361;15;68;-0,054;24;165
604052715;se  ;RSNC     ;17/02/2014;41:37,6;6,502;-71,717;42,6;        ;RSNC     ;  ;     ;5,5;  ;      ;      ;      ;      ;      ;      ;91;68;18;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604052715;se  ;GCMT     ;17/02/2014;41:40,4;6,64;-71,58;50,8;TRUE    ;GCMT     ;17;1,217;5,3;17;0,727;0,3;-1,03;0,18;0,399;0,702;8;67;117;136;35;43;17;1,094;59;316;-1,339;17;78;0,242;25;177
604052715;se  ;NEIC     ;17/02/2014;9:41:44;6,54;-71,58;45,5;TRUE    ;NEIC     ;17;1,6;5,4;17;1,259;-0,137;-1,122;0,377;0,269;0,964;6;65;106;151;29;59;17;1,708;66;305;-1,476;19;84;-0,232;15;179
607762784;ke  ;RSNC     ;24/02/2014;53:40,7;5,478;-74,533;4,9;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;50;70;-116;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604159676;se  ;RSNC     ;14/03/2014;26:36,3;10,24;-73,008;133,7;        ;RSNC     ;  ;     ;5,4;  ;      ;      ;      ;      ;      ;      ;83;68;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604159676;se  ;GCMT     ;14/03/2014;26:40,4;10,36;-73,07;115,4;TRUE    ;GCMT     ;16;4,381;5;16;0,62;0,045;-0,66;-1,4;4,12;-0,043;182;71;175;274;85;20;16;4,153;17;139;-4,61;10;46;0,457;70;287
607763735;ke  ;RSNC     ;19/03/2014;21:42,0;3,25;-76,408;56;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;70;58;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604187151;se  ;RSNC     ;23/03/2014;58:00,9;10,639;-73,404;8;        ;RSNC     ;  ;     ;4,3;  ;      ;      ;      ;      ;      ;      ;10;18;78;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604361295;se  ;RSNC     ;24/03/2014;28:34,2;8,379;-74,477;46,2;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;118;38;77;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606914750;ke  ;RSNC     ;17/04/2014;32:24,8;3,909;-76,785;26,8;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;108;58;36;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607764967;ke  ;RSNC     ;26/04/2014;47:44,2;2,454;-75,243;4;        ;RSNC     ;  ;     ;3;  ;      ;      ;      ;      ;      ;      ;57;79;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607766426;ke  ;RSNC     ;3/06/2014;03:59,0;3,614;-74,415;16,1;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;26;31;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604702086;se  ;RSNC     ;4/06/2014;53:49,3;3,194;-76,325;140,8;        ;RSNC     ;  ;     ;4,5;  ;      ;      ;      ;      ;      ;      ;9;55;-102;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607766708;ke  ;RSNC     ;10/06/2014;31:10,7;5,385;-76,086;90,1;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;68;18;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604724184;se  ;RSNC     ;12/06/2014;30:41,1;4,189;-73,705;0,1;        ;RSNC     ;  ;     ;4,3;  ;      ;      ;      ;      ;      ;      ;56;83;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606917823;se  ;RSNC     ;13/06/2014;32:26,2;7,749;-73,307;23,3;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;14;78;-174;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
604727835;ke  ;NEIC     ;16/06/2014;39:32,1;1,5996;-79,2113;8;        ;NEIC     ;17;3,54;5,6;17;1,087;-0,154;-0,933;0,029;-0,379;-3,373;36,93;10,34;125,65;180,83;81,61;83,93;17;3,615;53;84;-3,469;36;276;-0,146;6;182
604727835;ke  ;NEIC     ;16/06/2014;6:39:37;1,59;-79,13;11,5;TRUE    ;NEIC     ;17;4,65;5,7;17;1,546;-0,2;-1,345;0,374;-0,642;-4,354;42;13;134;177;81;81;17;4,781;53;77;-4,509;35;275;-0,272;9;179
604727835;ke  ;GCMT     ;16/06/2014;39:38,9;1,73;-79,52;16;TRUE    ;GCMT     ;17;4,869;5,7;17;1,68;-0,004;-1,68;-0,142;-0,5;-4,54;29;11;116;183;80;85;17;4,847;55;86;-4,89;35;277;0,039;5;184
607767755;ke  ;RSNC     ;8/07/2014;11:57,6;6,832;-73,133;147,4;        ;RSNC     ;  ;     ;3,6;  ;      ;      ;      ;      ;      ;      ;22;58;34;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607768181;ke  ;RSNC     ;18/07/2014;36:29,3;4,069;-76,011;4,2;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;80;42;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605131011;ke  ;RSNC     ;3/08/2014;38:04,8;3,661;-77,861;56;        ;RSNC     ;  ;     ;5;  ;      ;      ;      ;      ;      ;      ;126;48;158;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607769122;ke  ;RSNC     ;12/08/2014;06:27,0;6,888;-75,21;10,9;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;44;75;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605416268;ke  ;RSNC     ;17/08/2014;46:00,7;4,029;-74,075;4,1;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;140;28;12;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607769482;ke  ;RSNC     ;20/08/2014;18:18,4;6,316;-74,3;4;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;38;48;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607769638;ke  ;RSNC     ;24/08/2014;04:59,7;5,481;-75,493;2,7;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;159;79;-2;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607769644;ke  ;RSNC     ;24/08/2014;44:24,6;6,293;-74,269;4;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;0;29;98;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605416667;ke  ;RSNC     ;24/08/2014;10:35,9;6,682;-74,775;34,3;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;95;56;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605406436;ke  ;RSNC     ;29/08/2014;36:19,8;7,241;-72,025;5,3;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;26;68;49;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607770433;ke  ;RSNC     ;2/09/2014;59:21,7;5,278;-74,707;5,9;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;57;18;160;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605597168;ke  ;RSNC     ;14/09/2014;46:38,5;8,706;-76,531;53,2;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;28;38;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607770900;ke  ;RSNC     ;14/09/2014;38:03,0;6,588;-74,128;4;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;127;47;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605299611;se  ;RSNC     ;16/09/2014;25:45,5;6,8;-73,138;145,2;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;78;71;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607771085;ke  ;RSNC     ;18/09/2014;36:36,1;8,252;-76,85;32,2;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;60;68;-102;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607771731;ke  ;RSNC     ;2/10/2014;57:13,6;7,174;-74,497;24,5;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;31;88;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605490695;se  ;RSNC     ;4/10/2014;22:14,9;5,578;-77,706;32,2;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;10;68;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605490696;se  ;RSNC     ;4/10/2014;36:34,7;6,808;-73,204;136;        ;RSNC     ;  ;     ;4,5;  ;      ;      ;      ;      ;      ;      ;12;40;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605503937;se  ;RSNC     ;7/10/2014;05:55,6;6,153;-77,536;15,5;        ;RSNC     ;  ;     ;4,8;  ;      ;      ;      ;      ;      ;      ;3;68;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605725710;ke  ;RSNC     ;14/10/2014;24:48,2;3,876;-76,748;30,9;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;26;50;98;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605546589;se  ;RSNC     ;14/10/2014;57:48,2;5,428;-77,901;40;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;17;68;-168;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605725921;se  ;RSNC     ;18/10/2014;03:51,6;6,831;-73,158;158;        ;RSNC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;38;49;18;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605566347;se  ;RSNC     ;19/10/2014;20:33,6;4,966;-75,976;114,3;        ;RSNC     ;  ;     ;4,7;  ;      ;      ;      ;      ;      ;      ;141;78;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605638300;se  ;RSNC     ;31/10/2014;24:28,2;4,837;-76,422;97,1;        ;RSNC     ;  ;     ;4,6;  ;      ;      ;      ;      ;      ;      ;102;39;95;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606621023;ke  ;RSNC     ;6/11/2014;31:00,9;8,275;-75,311;28,3;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;154;44;-107;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607774048;ke  ;RSNC     ;11/11/2014;05:52,3;3,117;-74,728;2,9;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;18;18;-178;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606621381;ke  ;RSNC     ;12/11/2014;42:26,6;7,199;-75,495;0;        ;RSNC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;120;37;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605667495;se  ;RSNC     ;20/11/2014;40:10,3;6,817;-73,165;153,6;        ;RSNC     ;  ;     ;4,7;  ;      ;      ;      ;      ;      ;      ;140;60;-126;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607774699;ke  ;RSNC     ;23/11/2014;40:33,0;2,376;-75,407;4;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;120;48;-62;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606622697;se  ;RSNC     ;26/11/2014;19:38,4;5,602;-77,766;32,1;        ;RSNC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;149;33;118;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606622905;se  ;RSNC     ;27/11/2014;43:32,2;9,27;-75,336;58;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;85;42;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605742594;se  ;RSNC     ;28/11/2014;36:23,9;8,72;-77,497;49,8;        ;RSNC     ;  ;     ;4,8;  ;      ;      ;      ;      ;      ;      ;0;56;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
605742594;se  ;GCMT     ;28/11/2014;36:26,7;8,83;-77,42;59,6;TRUE    ;GCMT     ;16;5,503;5,1;16;-0,127;-2,21;2,33;-1,9;4,64;0,211;76;84;-19;168;71;-174;16;5,357;9;123;-5,65;18;31;0,286;70;240
606623224;se  ;RSNC     ;30/11/2014;22:00,8;3,977;-71,523;5,7;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;100;49;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606349555;se  ;RSNC     ;14/12/2014;49:30,7;5,449;-73,748;151,1;        ;RSNC     ;  ;     ;5;  ;      ;      ;      ;      ;      ;      ;1;76;-102;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606349555;se  ;GCMT     ;14/12/2014;49:33,7;5,34;-73,69;158,5;TRUE    ;GCMT     ;16;2,298;4,8;16;-0,232;0,008;0,22;0,129;0,327;-2,26;250;9;-18;357;87;-98;16;2,278;42;95;-2,318;47;259;0,04;8;358
610729232;ke  ;RSNC     ;9/01/2015;59:32,9;2,357;-75,382;4;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;138;88;-26;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606510076;se  ;RSNC     ;10/01/2015;17:54,3;8,358;-77,173;40,1;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;155;28;111;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606635983;se  ;RSNC     ;25/01/2015;15:47,1;6,818;-73,153;149,6;        ;RSNC     ;  ;     ;4,8;  ;      ;      ;      ;      ;      ;      ;78;64;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606696903;ke  ;NEIC     ;5/02/2015;4:21:49;8,2244;-72,0577;5;        ;NEIC     ;16;8,22;5,2;16;8,135;0,041;-8,175;-0,22;-1,016;0,186;5,22;45,58;87,58;188,67;44,48;92,46;16;8,143;88;205;-8,301;1;97;0,158;2;7
606696903;ke  ;RSNC     ;5/02/2015;21:51,6;8,355;-72,131;4,1;        ;RSNC     ;  ;     ;5,4;  ;      ;      ;      ;      ;      ;      ;0;41;38;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606696903;ke  ;GCMT     ;5/02/2015;21:52,3;8,28;-72,13;14,6;TRUE    ;GCMT     ;17;1,043;5,3;17;0,678;0,264;-0,94;0,278;-0,559;-0,183;53;53;138;171;57;45;17;0,922;53;24;-1,164;2;291;0,242;37;199
606696903;ke  ;NEIC     ;5/02/2015;4:21:56;8,41;-71,84;11,5;TRUE    ;NEIC     ;17;1,12;5,3;17;1,028;-0,132;-0,897;0,123;-0,436;-0,323;37;40;110;191;53;74;17;1,113;75;50;-1,122;7;293;0,01;13;201
606696908;ke  ;RSNC     ;5/02/2015;39:00,1;8,322;-72,118;0;        ;RSNC     ;  ;     ;4,5;  ;      ;      ;      ;      ;      ;      ;65;90;42;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606760273;se  ;RSNC     ;5/02/2015;04:13,4;8,356;-72,102;2,6;        ;RSNC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;51;80;136;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610730904;ke  ;RSNC     ;17/02/2015;01:57,9;7,072;-73,493;106;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;68;12;-112;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606934068;ke  ;RSNC     ;20/02/2015;45:00,3;7,631;-74,272;27,2;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;72;68;-42;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606745668;ke  ;RSNC     ;21/02/2015;26:45,6;4,674;-76,186;95,5;        ;RSNC     ;  ;     ;5,2;  ;      ;      ;      ;      ;      ;      ;90;38;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606745668;ke  ;GCMT     ;21/02/2015;26:49,2;4,8;-76,06;102,7;TRUE    ;GCMT     ;16;7,16;5,2;16;-0,28;-0,463;0,74;-0,073;-5,56;-4,47;2;89;-39;93;51;-179;16;7,3;25;55;-7,02;27;311;-0,28;51;181
606759144;ke  ;RSNC     ;22/02/2015;56:24,9;2,785;-76,529;138,7;        ;RSNC     ;  ;     ;5,7;  ;      ;      ;      ;      ;      ;      ;32;85;-42;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606759144;ke  ;NEIC     ;22/02/2015;12:56:25;2,67;-76,39;150,5;TRUE    ;NEIC     ;17;2,33;5,5;17;-1,014;-0,607;1,621;-1,069;-0,948;-1,167;16;71;-48;126;45;-153;17;2,176;16;77;-2,454;46;330;0,278;39;180
606759144;ke  ;NEIC     ;22/02/2015;56:25,2;2,7173;-76,4897;153;        ;NEIC     ;17;2,29;5,5;17;-0,954;-0,117;1,07;-0,818;-0,785;-1,704;11,91;77,05;-62,82;125,49;29,89;-153,27;17;2,081;27;81;-2,446;50;312;0,365;26;185
606759144;ke  ;GCMT     ;22/02/2015;56:27,7;2,73;-76,46;161,3;TRUE    ;GCMT     ;17;2,707;5,5;17;-1,05;-0,551;1,6;-1,03;-1,39;-1,55;12;74;-48;119;45;-156;17;2,58;17;71;-2,835;44;324;0,254;40;177
606750405;se  ;RSNC     ;26/02/2015;10:49,5;8,392;-72,152;0;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;127;68;-30;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610731539;ke  ;RSNC     ;6/03/2015;00:57,1;3,8;-74,851;42;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;108;28;-76;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606843704;ke  ;IPGP     ;10/03/2015;55:43,0;6,827;-73,011;159;        ;IPGP     ;  ;     ;6,3;  ;      ;      ;      ;      ;      ;      ;28;78;-64;141;29;-153;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606843704;ke  ;NEIC     ;10/03/2015;55:44,6;6,7825;-72,9802;153;        ;NEIC     ;18;2,67;6,2;18;-1,135;-0,347;1,482;-1,254;-0,006;-1,94;27,85;77,11;-72,91;153,81;21,28;-142,09;18;2,638;30;104;-2,704;55;319;0,066;17;204
606843704;ke  ;RSNC     ;10/03/2015;55:44,9;6,825;-73,134;157,7;        ;RSNC     ;  ;     ;6,4;  ;      ;      ;      ;      ;      ;      ;28;51;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606843704;ke  ;NEIC     ;10/03/2015;20:55:49;6,83;-72,91;160,5;TRUE    ;NEIC     ;18;2,85;6,2;18;-1,123;-0,918;2,041;-1,317;0,093;-1,795;32;76;-62;147;30;-151;18;2,961;26;101;-2,716;51;333;-0,245;26;205
606843704;ke  ;GCMT     ;10/03/2015;55:49,2;6,83;-73,11;155,9;TRUE    ;GCMT     ;18;2,977;6,2;18;-1,16;-0,852;2,01;-1,25;-0,237;-2,05;26;77;-64;142;29;-152;18;3,048;27;96;-2,906;51;326;-0,144;25;200
606843704;ke  ;NEIC     ;10/03/2015;55:59,7;7,2262;-72,1704;175,8;TRUE    ;NEIC     ;18;2,36;6,2;18;-1,056;-0,625;1,681;-1,097;-0,006;-1,479;29,63;74,82;-64,41;148,3;29,49;-147,86;18;2,396;25;100;-2,318;53;330;-0,078;25;202
610731725;ke  ;RSNC     ;11/03/2015;01:37,9;6,104;-76,062;4;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;118;57;78;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609366820;ke  ;RSNC     ;13/03/2015;11:57,6;5,36;-76,631;50,6;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;95;48;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610731885;ke  ;RSNC     ;15/03/2015;26:06,4;2,503;-75,838;4,1;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;42;90;82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610732089;ke  ;RSNC     ;19/03/2015;54:06,8;5,216;-76,089;56,8;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;0;51;53;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610732158;ke  ;RSNC     ;21/03/2015;48:50,8;7,657;-75,453;18;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;27;43;-102;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606859452;se  ;RSNC     ;22/03/2015;27:37,4;6,804;-73,147;154,6;        ;RSNC     ;  ;     ;5;  ;      ;      ;      ;      ;      ;      ;67;78;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606859452;se  ;GCMT     ;22/03/2015;27:39,8;6,98;-73,07;170,3;TRUE    ;GCMT     ;16;2,784;4,9;16;0,644;1,06;-1,71;0,83;-1,66;-1,44;66;52;166;164;79;39;16;2,781;35;32;-2,786;17;290;-0,001;50;178
607181810;ke  ;RSNC     ;28/03/2015;25:41,4;6,031;-77,689;32,1;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;2;90;-90;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610732480;ke  ;RSNC     ;29/03/2015;47:28,3;4,936;-74,79;4;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;17;18;78;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610732538;ke  ;RSNC     ;30/03/2015;22:55,8;5,928;-76,89;32,1;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;78;90;118;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
606986055;se  ;RSNC     ;7/04/2015;00:21,5;5,496;-76,508;76;        ;RSNC     ;  ;     ;4,3;  ;      ;      ;      ;      ;      ;      ;54;90;17;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607011057;se  ;RSNC     ;11/04/2015;29:00,7;6,395;-73,273;2,5;        ;RSNC     ;  ;     ;4,3;  ;      ;      ;      ;      ;      ;      ;105;49;-142;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607262901;se  ;RSNC     ;15/04/2015;56:55,0;7,134;-72,114;0;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;20;42;118;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610733261;ke  ;RSNC     ;21/04/2015;10:19,5;5,125;-74,64;0;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;93;48;-62;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610733442;ke  ;RSNC     ;27/04/2015;16:47,1;6,411;-73,254;13,8;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;25;18;88;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607260464;se  ;RSNC     ;27/04/2015;36:48,0;6,806;-73,112;144;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;17;51;-143;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
