FECHA_HORA_UTC;REGION;LATITUD (°) LOCALIZACIÓN HIPOCENTRO;LONGITUD (°) LOCALIZACIÓN HIPOCENTRO;PROFUNDIDAD (Km) LOCALIZACIÓN HIPOCENTRO;MAGNITUD ;AGENCIA ;LATITUD (°) LOCALIZACIÓN CENTROIDE;LONGITUD (°) LOCALIZACIÓN CENTROIDE;PROFUNDIDAD (Km) LOCALIZACIÓN CENTROIDE;MAGNITUD ;Mo (N.m);Strike plano 1 (°) PLANOS NODALES;Dip plano 1 (°) PLANOS NODALES;Rake plano 1 (°) PLANOS NODALES;Strike plano 2 (°) PLANOS NODALES;Dip plano 2 (°) PLANOS NODALES;Rake plano 2 (°) PLANOS NODALES;T-Plunge (°) EJES PRINCIPALES;T-Azimuth (°) EJES PRINCIPALES;N-Plunge (°) EJES PRINCIPALES;N-Azimuth (°) EJES PRINCIPALES;P-Plunge (°) EJES PRINCIPALES;P-Azimuth (°) EJES PRINCIPALES;Mxx (N.m) MOMENTO TENSOR;Myy (N.m) MOMENTO TENSOR;Mzz (N.m) MOMENTO TENSOR;Mxy (N.m) MOMENTO TENSOR;Myz (N.m) MOMENTO TENSOR;Mzx (N.m) MOMENTO TENSOR;Catalogo
2019-06-09 19:43:18;Los Santos - Santander, Colombia;6,81;-73,17;152;4,6;SGC;6,87;-73,15;137;4.5 Mw;5,09704E+15;168;70;35;65;57;156;39;31;50;194;8;294;1,70248E+15;1,41465E+15;-3,11712E+15;2,21394E+15;-1,99474E+15;-3,1291E+15;SCMTV
2019-06-16 16:18:36;Los Santos - Santander, Colombia;6,82;-73,15;143;4,6;SGC;6,82;-73,15;150;4.3 Mw;3,17486E+15;313;76;-172;221;83;-15;5;268;74;14;15;176;3,54993E+14;-3,13159E+15;2,7766E+15;1,03783E+15;2,52237E+14;-3,43224E+14;SCMTV
2019-07-13 02:39:02;La Paz - Cesar, Colombia;10,15;-73,12;131;4,8;SGC;10,18;-73,13;141;4.9 Mw;2,09283E+16;160;83;169;251;79;7;12;115;77;310;3;206;-1,40908E+15;-1,21084E+16;1,35175E+16;-1,35148E+15;-5,07844E+15;1,56434E+16;SCMTV
2019-09-22 00:36:44;Los Santos - Santander, Colombia;6,82;-73,12;153;5,2;SGC;6,84;-73,16;146;4.8 Mw;1,69248E+16;142;67;-164;46;76;-24;6;96;63;197;27;3;-4,57866E+15;-1,2824E+16;1,74027E+16;-5,79062E+15;-1,6764E+15;2,44379E+15;SCMTV
2019-11-10 09:50:57;Supia - Caldas, Colombia;5,39;-75,64;108;3,9;SGC;5,39;-75,64;135;4.2 Mw;2,10027E+15;198;45;-89;17;45;-91;0;108;1;18;89;220;-2,10637E+15;2,0778E+14;1,89859E+15;1,45998E+13;-2,22427E+13;6,06705E+14;SCMTV
2019-12-24 19:19:04;Mesetas - Meta, Colombia;3,47;-74,24;12;5,8;SGC;3,37;-74,26;16;5.8 Mw;5,3228E+17;290;75;3;199;87;165;13;154;74;10;9;246;4,89435E+16;3,04012E+17;-3,52955E+17;-5,46545E+16;-1,27057E+17;3,93057E+17;SCMTV
2019-12-24 20:11:14;Mesetas - Meta, Colombia;3,46;-74,21;14;4,3;SGC;3,45;-74,2;14;4.3 Mw;2,53125E+15;128;83;27;34;63;172;24;355;62;142;14;258;4,76566E+14;1,89746E+15;-2,37402E+15;9,05015E+14;-5,83851E+14;7,18026E+14;SCMTV
2019-12-25 00:12:06;Mesetas - Meta, Colombia;3,42;-74,15;16;3,9;SGC;3,42;-74,18;16;3.9 Mw;7,6007E+14;308;88;-26;39;64;-177;16;356;64;123;20;260;-5,26389E+13;6,90598E+14;-6,37959E+14;2,58325E+14;-2,06973E+14;1,5746E+14;SCMTV
2019-12-25 00:25:00;Mesetas - Meta, Colombia;3,44;-74,16;17;4,4;SGC;3,43;-74,15;17;4.4 Mw;4,32741E+15;142;78;22;47;69;167;24;6;65;170;6;273;4,3192E+14;3,64079E+15;-4,07272E+15;1,74306E+15;-5,65323E+14;-5,95113E+14;SCMTV
2019-12-25 02:11:22;Mesetas - Meta, Colombia;3,43;-74,16;10;4,9;SGC;3,46;-74,14;10;4.7 Mw;1,22579E+16;342;73;6;251;84;163;16;205;72;52;8;298;2,60613E+15;5,57484E+15;-8,18097E+15;-3,07676E+15;-7,9432E+14;-9,36798E+15;SCMTV
2019-12-25 10:25:54;Mesetas - Meta, Colombia;3,44;-74,16;4;4,3;SGC;3,43;-74,19;10;4.1 Mw;1,31831E+15;303;84;-18;35;72;-173;8;350;71;104;17;257;-1,67948E+14;1,23804E+15;-1,07009E+15;2,71641E+14;-2,91429E+14;4,75607E+14;SCMTV
2019-12-25 10:39:55;Mesetas - Meta, Colombia;3,49;-74,23;10;3,9;SGC;3,46;-74,21;18;3.9 Mw;8,25725E+14;323;87;0;233;90;177;2;188;87;47;2;278;-4,43426E+13;8,13455E+14;-7,69112E+14;-3,72544E+13;-1,81776E+13;-2,29126E+14;SCMTV
2019-12-26 03:48:28;Mesetas - Meta, Colombia;3,47;-74,23;13;4,7;SGC;3,43;-74,18;19;4.6 Mw;8,10889E+15;133;84;24;40;66;173;21;359;65;147;12;264;9,09752E+14;6,87496E+15;-7,78471E+15;2,80448E+15;-1,6661E+15;8,75123E+14;SCMTV
2019-12-26 05:03:56;Mesetas - Meta, Colombia;3,43;-74,2;18;4;SGC;3,42;-74,19;18;4.0 Mw;1,14741E+15;309;90;-18;39;72;-180;13;355;72;128;13;262;1,05745E+14;1,0043E+15;-1,11004E+15;2,42035E+14;-2,69019E+14;2,44164E+14;SCMTV
2019-12-26 10:52:19;Mesetas - Meta, Colombia;3,41;-74,17;15;4,3;SGC;3,42;-74,18;15;4.3 Mw;3,37447E+15;143;82;25;50;65;171;23;9;64;159;12;274;4,8928E+14;2,72407E+15;-3,21335E+15;1,07771E+15;-9,01645E+14;-6,47972E+14;SCMTV
2019-12-26 22:07:47;Mesetas - Meta, Colombia;3,42;-74,17;16;4;SGC;3,43;-74,18;16;4.0 Mw;9,09824E+14;133;83;25;39;65;172;23;359;64;148;12;263;1,37309E+14;7,44149E+14;-8,81458E+14;3,17191E+14;-1,90893E+14;1,26248E+14;SCMTV
2019-12-27 03:20:38;Mesetas - Meta, Colombia;3,42;-74,15;0;4,5;SGC;3,41;-74,14;16;4.4 Mw;4,72459E+15;142;83;32;48;58;172;27;10;57;153;17;271;6,03401E+14;3,63309E+15;-4,23649E+15;1,8266E+15;-1,65452E+15;-7,01549E+14;SCMTV
2019-01-24 03:04:57;Zapatoca - Santander, Colombia;6,83;-73,18;152;5,4;SGC;6,83;-73,03;180,5;4.96 Mww;"3.48E+23 
 ";23;71;-39;128;53;-156;11;79;47;181;40;339;-0.15E+24;-0.174E+24;0.324E+24;-0.11E+24;-0.127E+24;-0.128E+24;FASE W
2019-01-28 21:07:09;Planadas - Tolima, Colombia;3;-75,96;0;5,6;SGC;3,04;-76,02;11,5;5.43 Mww;1.73E+24;39;81;-149;303;60;-11;14;167;58;54;28;265;-0.042E+25;0.162E+25;-0.121E+25;-0.044E+25;-0.068E+25;0.051E+25;FASE W
2019-01-28 21:07:09;Planadas - Tolima, Colombia;3;-75,96;0;5,6;SGC;3,04;-75,92;9;5.4 Mw;1.636e+17 ;41;76;177;132;87;14;12;358;76;145;8;266;0.024E+17;1.563E+17;-1.587E+17;0.357E+17;-0.193E+17;0.176E+17;ISOLA
2019-12-12 00:09:02;Planadas - Tolima, Colombia;3,08;-75,91;12;4,6;SGC;3,08;-75,91;10;3.8 Mw;6.150e+14 ;306;72;-31;47;60;-159;8;358;54;99;35;263;-2.023E+*14;6.099E+*14;-4.077E+*14;1.175E+*14;-2.658E+*14;0.652E+*14;ISOLA
2019-12-24 19:03:52;Mesetas - Meta, Colombia;3,45;-74,19;9;5,9;SGC;;;;5.9 Mw;8,588E+17;212;70;152;312;64;22;;;;;;;321.73E+**15;548.3E+**15;-895.42E+**15;-275.25E+**15;-126.89E+**15;206.56E+**15;ISOLA
2020-01-04 13:52:56;Los Santos - Santander, Colombia;6,84;-73,15;151;4,8;SGC;6,8;-73,3;150;4.5 Mw;8,357E+15;2;84;-4;92;86;-174;-42;6;124;81;-133;1;-5,7822E+14;6,994E+14;-1,2118E+14;8,2667E+15;5,3944E+14;-8,9086E+14;SWIFT
2020-01-14 17:57:09;Los Santos - Santander, Colombia;6,82;-73,15;150;4,7;SGC;6,9;-73,1;160;4.6 Mw;1,033E+16;11;90;-30;101;60;-180;-38;20;-168;60;59;20;-3,3511E+15;3,3511E+15;-451520000;8,295E+15;5,07E+15;-9,8548E+14;SWIFT
2020-02-01 10:26:52;Zapatoca - Santander, Colombia;6,84;-73,19;149;4,6;SGC;6,9;-73,2;170;4.3 Mw;4,068E+15;0;71;-26;99;66;-159;-41;31;146;58;50;3;0;1,098E+15;-1,098E+15;3,457E+15;1,4051E+15;-1,1903E+15;SWIFT
2020-03-28 05:55:10;Los Santos - Santander, Colombia;6,81;-73,16;149;5,1;SGC;6,9;-73,1;140;4.7 Mw;1,584E+16;71;84;-163;339;73;-6;-64;16;88;71;-157;8;1,0199E+16;-9,2727E+15;-9,2585E+14;1,1505E+16;2,932E+15;-3,8079E+15;SWIFT
2020-04-02 03:15:53;Betania - Antioquia, Colombia;5,71;-75,94;97;4,9;SGC;5,6;-76;100;4.7 Mw;1,651E+16;16;51;-98;209;40;-80;-114;81;21;6;111;5;2,1612E+15;1,383E+16;-1,5992E+16;-5,7521E+15;3,6669E+15;4,5303E+14;SWIFT
2020-04-15 10:59:30;Pinillos - Bolívar, Colombia;9,02;-74,49;50;5,8;SGC;9;-74,4;50;5.8 Mw;6,837E+17;357;70;-93;186;20;-82;-96;64;-1;2;89;24;-2,0114E+15;4,3723E+17;-4,3518E+17;-1,3407E+16;5,2515E+17;3,4711E+16;SWIFT
2020-04-18 13:41:40;Los Santos - Santander, Colombia;6,81;-73,15;139;4,8;SGC;6,9;-73,1;150;4.3 Mw;4,145E+15;235;75;-21;331;70;-164;-168;25;20;64;-77;3;-3,0142E+15;3,7566E+15;-7,4278E+14;-1,6273E+15;8,2568E+13;1,6282E+15;SWIFT
2020-04-25 15:30:55;Monterrey - Casanare, Colombia;5;-72,86;16;4,6;SGC;5;-72,8;45;4.2 Mw;2,972E+15;351;36;41;226;67;119;-66;16;34;26;175;58;3,5783E+14;-2,2278E+15;1,8697E+15;9,8076E+14;8,494E+14;-1,6899E+15;SWIFT
2020-05-12 06:48:41;Zapatoca - Santander, Colombia;6,83;-73,18;147;4,6;SGC;6,8;-73,2;150;4.2 Mw;2,185E+15;300;61;132;58;49;40;1;6;96;36;-97;53;-2,1402E+15;7,6322E+14;1,377E+15;4,3088E+13;-1,044E+15;-3,9068E+14;SWIFT
2020-07-09 03:22:52;Zapatoca - Santander, Colombia;6,81;-73,21;150;5,3;SGC;6,8;-73,1;160;4.8 Mw;2,099E+16;219;88;37;128;53;178;-12;24;-138;53;89;26;-1,6693E+16;1,5988E+16;7,0421E+14;3,711E+15;1,0073E+16;-7,6131E+15;SWIFT
2020-07-19 19:26:04;Los Santos - Santander, Colombia;6,8;-73,14;149;4,9;SGC;6,8;-73,1;170;4.7 Mw;1,384E+16;78;62;153;182;66;31;-51;2;-143;51;41;38;-7,6245E+14;-4,5354E+15;5,2966E+15;1,0996E+16;4,9353E+15;4,6558E+15;SWIFT
2020-07-21 21:40:12;Piedecuesta - Santander, Colombia;7,02;-73,07;164;4,6;SGC;7,1;-73;180;4.7 Mw;1,352E+16;27;72;158;124;69;19;76;2;170;61;-15;28;9,0408E+15;-1,1987E+16;2,9447E+15;-5,8366E+15;-1,9685E+15;5,2742E+15;SWIFT
2020-07-22 19:21:58;Zapatoca - Santander, Colombia;6,81;-73,18;150;4,8;SGC;6,8;-73,1;160;4.4 Mw;4,566E+15;6;66;-2;97;88;-156;-36;18;101;65;-131;15;-8,8078E+14;1,0105E+15;-1,2954E+14;4,0605E+15;-8,1275E+13;-1,8565E+15;SWIFT
2020-08-14 02:34:38;Acacías - Meta, Colombia;4,13;-73,81;1;4,2;SGC;4,1;-73,7;15;4.2 Mw;2,645E+15;261;55;-171;166;83;-35;117;29;-24;54;-142;18;1,031E+15;-6,6416E+14;-3,6713E+14;1,9848E+15;-1,4923E+15;-9,9902E+13;SWIFT
2020-09-04 04:58:19;Los Santos - Santander, Colombia;6,82;-73,16;149;4,6;SGC;6,9;-73,1;180;4.4 Mw;4,727E+15;80;57;161;181;74;35;-53;10;-157;52;45;35;-1,3032E+14;-1,3065E+15;1,4365E+15;3,7447E+15;2,3176E+15;1,0272E+15;SWIFT
2020-09-29 22:05:36;Puerto Gaitán - Meta, Colombia;3,92;-71,49;-2;4,6;SGC;3,9;-71,2;5;4.1 Mw;1,927E+15;270;67;123;31;39;38;-23;16;75;29;-137;55;-1,1516E+15;-8,8642E+12;1,1604E+15;9,6099E+14;-3,9638E+14;-1,1387E+15;SWIFT
2020-10-04 21:32:02;Puerto Gaitán - Meta, Colombia;3,91;-71,46;0;4;SGC;3,9;-71,2;5;4 Mw;1,13E+15;274;63;-59;41;40;-135;-130;59;78;27;-17;12;8,5202E+14;-6,8354E+13;-7,8366E+14;-4,5901E+14;3,0329E+14;5,4952E+14;SWIFT
2020-10-29 03:57:38;Los Santos - Santander, Colombia;6,8;-73,19;143;4,6;SGC;6,8;-73,1;160;4.4 Mw;4,798E+15;265;48;-35;20;65;-132;-118;50;40;37;-221;9;2,209E+15;5,2778E+14;-2,7368E+15;-3,1139E+15;2,5948E+15;5,1578E+14;SWIFT
2020-11-20 00:56:59;Zapatoca - Santander, Colombia;6,83;-73,23;152;4,7;SGC;6,8;-73,2;150;4.4 Mw;4,296E+15;311;52;141;67;60;45;-173;4;93;37;-75;52;-4,0992E+15;1,4761E+15;2,6231E+15;-9,3266E+14;-1,9805E+15;8,549E+14;SWIFT
2020-12-12 01:07:28;Villa Caro - Norte de Santander, Colombia;7,87;-72,97;184;4,5;SGC;8;-72,7;190;4.3 Mw;3,749E+15;264;34;-68;58;59;-104;-66;71;65;12;-201;12;3,0086E+15;2,032E+14;-3,2118E+15;-1,1026E+15;1,3013E+15;-1,2008E+15;SWIFT
2020-12-16 23:32:29;Zapatoca - Santander, Colombia;6,81;-73,21;147;5;SGC;6,8;-73,1;160;4.6 Mw;1,076E+16;209;85;34;116;56;174;-22;19;-143;56;77;27;-7,7816E+15;6,7368E+15;1,0448E+15;5,1519E+15;5,5597E+15;-2,1929E+15;SWIFT
2020-01-04 13:52:56;Los Santos - Santander, Colombia;6,84;-73,15;151;4,8;SGC;6,86;-73,17;157;4.5 Mw;6,45366E+15;117;80;-153;22;64;-11;11;247;61;136;26;342;-1,21825E+15;-3,64186E+15;4,8601E+15;-2,74299E+15;4,81255E+14;-3,8354E+15;SCMTV
2020-02-01 10:26:52;Zapatoca - Santander, Colombia;6,84;-73,19;149;4,6;SGC;6,81;-73,2;150;4.3 Mw;2,84437E+15;92;77;-160;358;71;-13;5;224;67;124;23;316;-2,73073E+14;1,0939E+14;1,63683E+14;-9,47257E+14;-6,20956E+14;-2,59825E+15;SCMTV
2020-02-14 01:29:42;El Peñón - Santander, Colombia;6,09;-73,94;11;4,1;SGC;6,07;-73,94;49;4.3 Mw;2,82973E+15;257;62;140;8;55;34;47;219;43;48;4;314;1,55145E+15;-5,86817E+14;-9,64632E+14;-1,04783E+15;5,30004E+14;-2,18806E+15;SCMTV
2020-02-21 12:35:44;Los Santos - Santander, Colombia;6,81;-73,09;156;4,5;SGC;6,81;-73,09;141;4.4 Mw;3,69233E+15;129;78;-150;32;61;-14;11;258;58;149;29;354;-6,39452E+14;-2,63666E+15;3,27611E+15;-1,83353E+15;4,70377E+14;-1,00164E+15;SCMTV
2020-03-28 05:55:10;Los Santos - Santander, Colombia;6,81;-73,16;149;5,1;SGC;6,81;-73,14;140;4.7 Mw;1,072E+16;330;70;-25;69;67;-158;2;20;58;114;32;289;-2,76706E+15;8,44873E+15;-5,68167E+15;-1,25627E+15;-4,80373E+15;-5,88266E+15;SCMTV
2020-04-11 03:34:45;Cimitarra - Santander, Colombia;6,52;-74,11;10;3,7;SGC;6,52;-74,09;46;4.0 Mw;9,86422E+14;178;65;101;334;27;69;69;109;10;354;19;260;8,23834E+14;-1,83528E+14;-6,40306E+14;-1,04334E+14;-6,13531E+14;1,56633E+14;SCMTV
2020-04-12 02:41:46;Los Santos - Santander, Colombia;6,82;-73,17;143;4,8;SGC;6,81;-73,17;166;4.4 Mw;4,28101E+15;345;55;-175;252;86;-35;21;304;54;66;27;202;-6,04617E+14;-1,53274E+15;2,13736E+15;2,23537E+15;8,89354E+14;2,9829E+15;SCMTV
2020-04-15 10:59:30;Pinillos - Bolívar, Colombia;9,02;-74,49;50;5,8;SGC;9,04;-74,49;50;5.8 Mw;4,49643E+17;180;21;-95;5;69;-88;24;94;2;184;66;278;-2,94E+17;-5E+15;2,99E+17;-3,4E+16;-3,36E+17;1,4E+16;SCMTV
2020-04-17 04:49:47;Pinillos - Bolívar, Colombia;9,02;-74,46;52;4,3;SGC;9,02;-74,46;57;4.4 Mw;4,04466E+15;346;79;-135;245;46;-15;21;109;44;357;39;217;-1,01812E+15;-1,1394E+15;2,15751E+15;1,35681E+15;-2,44955E+15;2,24125E+15;SCMTV
2020-05-12 06:48:41;Zapatoca - Santander, Colombia;6,83;-73,18;147;4,6;SGC;6,83;-73,18;142;4.3 Mw;2,7621E+15;51;59;36;300;60;143;46;266;44;86;0;356;1,45959E+15;-2,79085E+15;1,33127E+15;-1,12608E+14;1,29507E+15;-3,05874E+14;SCMTV
2020-05-19 15:04:29;Los Santos - Santander, Colombia;6,83;-73,15;152;4,2;SGC;6,82;-73,15;164;4.1 Mw;1,45794E+15;88;62;154;191;67;30;37;51;53;225;3;319;4,68511E+14;-4,33871E+14;-3,46406E+13;4,41037E+14;-6,56731E+14;-1,13811E+15;SCMTV
2020-07-09 03:22:52;Zapatoca - Santander, Colombia;6,81;-73,21;150;5,3;SGC;6,82;-73,2;144;4.7 Mw;1,1272E+16;133;52;179;223;90;38;26;95;52;224;26;351;8,82172E+14;-9,16755E+15;8,28538E+15;-5,64508E+15;-4,14744E+15;-1,12067E+15;SCMTV
2020-07-09 20:10:55;Zapatoca - Santander, Colombia;6,79;-73,24;142;4,1;SGC;6,81;-73,16;169;4.2 Mw;1,87541E+15;346;52;0;77;90;-142;26;205;52;77;26;308;4,63129E+12;6,58042E+14;-6,62673E+14;-1,12189E+15;-3,15587E+14;-1,31257E+15;SCMTV
2020-07-11 20:26:44;Los Santos - Santander, Colombia;6,82;-73,16;147;4,7;SGC;6,82;-73,16;168;4.4 Mw;4,66235E+15;107;81;43;9;48;168;36;338;46;117;22;231;7,27005E+14;1,30826E+15;-2,03527E+15;3,27271E+15;1,20126E+14;2,79664E+15;SCMTV
2020-07-19 19:26:04;Los Santos - Santander, Colombia;6,8;-73,14;149;4,9;SGC;6,8;-73,14;152;4.6 Mw;8,0514E+15;171;73;55;58;38;152;50;42;33;182;20;286;3,6906E+15;1,21352E+15;-4,90412E+15;2,29112E+15;-5,20394E+15;-3,59486E+15;SCMTV
2020-07-21 21:40:12;Piedecuesta - Santander, Colombia;7,02;-73,07;164;4,6;SGC;7,02;-73,07;183;4.6 Mw;8,77535E+15;113;82;29;19;61;171;26;340;60;127;14;243;1,66236E+15;4,16327E+15;-5,82563E+15;3,89511E+15;-1,09437E+15;5,7983E+15;SCMTV
2020-07-22 19:21:58;Zapatoca - Santander, Colombia;6,81;-73,18;150;4,8;SGC;6,82;-73,17;174;4.5 Mw;5,52177E+15;94;76;-149;356;60;-16;10;222;56;116;32;319;-9,80758E+14;4,11707E+14;5,69051E+14;-2,77531E+15;-1,3765E+15;-4,49058E+15;SCMTV
2020-08-03 04:28:34;Zapatoca - Santander, Colombia;6,83;-73,24;143;4,3;SGC;6,8;-73,17;138;3.9 Mw;7,69192E+14;302;88;-43;33;47;-178;28;356;47;120;30;248;-1,70372E+13;5,07629E+14;-4,90592E+14;4,24919E+14;-3,16585E+14;2,48081E+14;SCMTV
2020-08-14 02:34:38;Acacías - Meta, Colombia;4,13;-73,81;1;4,2;SGC;4,11;-73,84;25;4.2 Mw;2,39024E+15;166;81;-40;263;51;-168;19;221;49;335;34;117;-4,39556E+14;9,02377E+14;-4,62821E+14;2,1597E+13;1,52244E+15;-1,66857E+15;SCMTV
2020-09-04 04:58:19;Los Santos - Santander, Colombia;6,82;-73,16;149;4,6;SGC;6,82;-73,16;158;4.3 Mw;3,2583E+15;189;66;47;75;48;146;50;51;38;210;10;308;1,81742E+15;-6,18503E+14;-1,19892E+15;4,59682E+14;-1,58666E+15;-2,30786E+15;SCMTV
2020-09-27 14:21:59;Los Santos - Santander, Colombia;6,81;-73,16;151;4,1;SGC;6,8;-73,16;118;3.7 Mw;4,05213E+14;139;48;71;347;46;110;76;337;14;152;1;243;4,13354E+14;-1,24634E+14;-2,8872E+14;1,21994E+14;4,56351E+13;1,11153E+14;SCMTV
2020-09-29 22:05:36;Puerto Gaitán - Meta, Colombia;3,92;-71,49;-2;4,6;SGC;3,92;-71,45;20;4.3 Mw;3,11043E+15;357;70;-178;266;88;-20;13;313;70;82;15;220;-3,52737E+14;-1,45065E+14;4,97802E+14;1,01633E+15;1,51991E+14;2,90209E+15;SCMTV
2020-10-04 21:32:02;Puerto Gaitán - Meta, Colombia;3,91;-71,46;0;4;SGC;3,94;-71,41;36;4.3 Mw;3,27965E+15;347;66;-8;80;83;-156;12;211;65;95;22;306;-7,38941E+14;1,62806E+15;-8,89121E+14;-1,18075E+15;-2,56621E+14;-2,70231E+15;SCMTV
2020-10-29 03:57:38;Los Santos - Santander, Colombia;6,8;-73,19;143;4,6;SGC;6,8;-73,19;174;4.4 Mw;4,41707E+15;253;51;-31;5;66;-136;9;126;41;27;47;226;-2,27541E+15;4,60999E+14;1,81441E+15;1,06369E+15;-2,14237E+15;3,07381E+15;SCMTV
2020-11-20 00:56:59;Zapatoca - Santander, Colombia;6,83;-73,23;152;4,7;SGC;6,8;-73,22;155;4.3 Mw;3,22514E+15;78;51;53;308;52;127;62;282;28;104;1;13;2,59342E+15;-2,55861E+15;-3,48036E+13;3,60841E+14;1,80596E+15;6,1078E+14;SCMTV
2020-12-12 01:07:28;Villa Caro - Norte de Santander, Colombia;7,87;-72,97;184;4,5;SGC;7,97;-72,79;200;4.4 Mw;3,97859E+15;51;60;-106;261;34;-64;13;153;14;60;71;285;-3,52616E+15;2,86833E+15;6,57831E+14;-1,01523E+15;-1,76469E+15;1,06651E+15;SCMTV
2020-12-16 23:32:29;Zapatoca - Santander, Colombia;6,81;-73,21;147;5;SGC;6,84;-73,17;166;4.6 Mw;7,33817E+15;113;48;161;216;76;44;40;84;45;230;18;338;2,30441E+15;-5,66794E+15;3,36353E+15;-1,57799E+15;-4,41682E+15;-2,73418E+15;SCMTV
2020-04-15 10:59:30;Pinillos - Bolívar, Colombia;9,02;-74,49;50;5,8;SGC;9,04;-74,39;45,5;5.76 Mww;5.46E+24 ;8;66;-89;185;24;-92;21;97;1;187;69;280;-0.388E+25;-0.025E+25;0.413E+25;-0.052E+25;-0.364E+25;0.05E+25;FASE W
2020-01-04 13:52:56;Los Santos - Santander, Colombia;6,84;-73,15;151;4,8;SGC;6,86;-73,17;144;4.5 Mw;7.441e+15 ;29;89;-24;119;66;-179;16;77;66;207;17;342;1.2E+*15;-6.138E+*15;4.938E+*15;-2.4E+*15;-2.107E+*15;-3.663E+*15;ISOLA
2020-02-01 10:26:52;Zapatoca - Santander, Colombia;6,84;-73,19;149;4,6;SGC;6,81;-73,2;150;4.2 Mw;2.961e+15 ;88;70;-155;350;67;-22;2;218;59;125;31;310;-0.608E+*15;0.816E+*15;-0.208E+*15;-1.029E+*15;-1.097E+*15;-2.443E+*15;ISOLA
2020-02-14 01:29:42;El Peñón - Santander, Colombia;6,09;-73,94;11;4,1;SGC;6,07;-73,94;46;4.3 Mw;3.215e+15 ;28;47;53;256;54;123;64;226;26;55;4;324;2.324E+15;-1.806E+15;-0.518E+15;-0.769E+15;0.36E+15;-2.269E+15;ISOLA
2020-02-21 12:35:44;Los Santos - Santander, Colombia;6,81;-73,09;156;4,5;SGC;6,81;-73,09;142;4.4 Mw;4.315e+15 ;124;70;-166;29;77;-21;5;78;66;179;24;345;-0.475E+15;-3.239E+15;3.714E+15;-1.589E+15;-0.789E+15;-1.793E+15;ISOLA
2020-03-28 05:55:10;Los Santos - Santander, Colombia;6,81;-73,16;149;5,1;SGC;6,81;-73,16;162;4.8 Mw;2.270e+16 ;48;72;-162;312;73;-19;1;0;65;91;25;270;0.064E+*16;1.886E+*16;-1.95E+*16;0.013E+*16;-1.213E+*16;-0.005E+*16;ISOLA
2020-04-02 03:15:53;Betania - Antioquia, Colombia;5,71;-75,94;97;4,9;SGC;5,7;75,97;100;4.8 Mw;2.113e+16 ;348;56;-130;224;50;-46;3;105;32;13;58;200;-1.421E+*16;-0.667E+*16;2.088E+*16;0.482E+*16;-0.357E+*16;0.833E+*16;ISOLA
2020-04-11 03:34:45;Cimitarra - Santander, Colombia;6,52;-74,11;10;3,7;SGC;6,51;-74,09;37;3.9 Mw;9.546e+14 ;179;68;109;317;28;51;62;118;17;352;21;255;6.478E+14;-0.663E+14;-5.815E+14;-1.369E+14;-6.592E+14;2.774E+14;ISOLA
2020-04-12 02:41:46;Los Santos - Santander, Colombia;6,82;-73,17;143;4,8;SGC;6,82;-73,17;132;4.4 Mw;4.361e+15 ;75;80;36;339;55;168;32;303;53;88;17;202;0.212E+15;-1.773E+15;1.56E+15;2.074E+15;2.058E+15;2.77E+15;ISOLA
2020-04-15 10:59:30;Pinillos - Bolívar, Colombia;9,02;-74,49;50;5,8;SGC;9,04;-74,49;58;5.7 Mw;4.911e+17 ;0;63;-93;187;27;-84;18;93;3;2;72;263;-4.05E+17;0.201E+17;3.849E+17;0.113E+17;-2.899E+17;0.261E+17;ISOLA
2020-04-18 13:41:40;Los Santos - Santander, Colombia;6,81;-73,15;139;4,8;SGC;6,81;-73,17;148;4.3 Mw;3.805e+15 ;243;79;-27;339;63;-168;11;293;61;43;27;198;-0.846E+15;-2.07E+15;2.916E+15;1.578E+15;0.312E+15;2.266E+15;ISOLA
2021-01-23 21:12:17;Baraya - Huila, Colombia;3,09;-74,89;30;5;SGC;3,1;-74,9;40;4.8 Mw;2,304E+16;16;47;130;145;56;55;-101;4;-193;28;-2;61;4,5389E+15;-2,2038E+16;1,7499E+16;-4,4744E+15;1,5529E+15;1,0108E+16;SWIFT
2021-01-27 07:57:31;La Victoria - Valle del Cauca, Colombia;4,46;-75,9;157;5,1;SGC;4,5;-75,8;170;5 Mw;3,719E+16;232;67;32;129;61;154;0;4;-95;52;92;37;-3,6948E+16;2,3121E+16;1,3827E+16;-6,8355E+14;1,803E+16;-3,4843E+15;SWIFT
2021-01-29 19:23:40;Toledo - Norte de Santander, Colombia;7,05;-72,14;15;4,3;SGC;7,1;-71,8;75;4.4 Mw;5,36E+15;247;66;-20;345;72;-155;-154;30;18;59;115;4;-2,2206E+15;3,5521E+15;-1,3314E+15;-3,6684E+15;1,3818E+15;1,9242E+15;SWIFT
2021-02-12 01:57:26;Zapatoca - Santander, Colombia;6,79;-73,21;149;4,6;SGC;6,8;-73,2;150;4.1 Mw;1,608E+15;30;75;0;300;90;165;-14;10;120;75;-106;10;-1,3451E+15;1,3451E+15;-36389000;7,7666E+14;-2,0808E+14;-3,6035E+14;SWIFT
