year;month;day;hour;min;sec;ID_CAVE;lat;lon;dep;mag;qID;cID;nbrach;qnpair;qndiffP;qndiffS;rmsP;rmsS;eh;ez;et;latC;lonC;depC
2018;6;5;1;52;7;118709;8.491;-74.089;67.84;1.3;23923;28074;1;0;0;0;0;0;-1;-1;-1;8.491;-74.089;67.84
2019;1;28;5;42;9;127441;8.366;-74.419;67.84;0.9;31670;19668;1;0;0;0;0;0;-1;-1;-1;8.366;-74.419;67.84
2018;9;2;2;38;27;121215;6.651;-74.263;67.85;1.7;26363;26362;1;0;0;0;0;0;-1;-1;-1;6.651;-74.263;67.85
2021;1;17;12;49;38;156581;8.318;-74.009;67.87;1.5;59504;2721;1;0;0;0;0;0;-1;-1;-1;8.318;-74.009;67.87
2019;4;4;12;20;57;130459;8.085;-74.202;67.89;1;35039;35038;1;0;0;0;0;0;-1;-1;-1;8.085;-74.202;67.89
2016;12;22;5;39;1;20342;6.46;-74.119;67.9;1.3;8288;36433;1;0;0;0;0;0;-1;-1;-1;6.46;-74.119;67.9
2018;10;7;21;59;6;122607;8.362;-74.02;67.9;1.6;27636;13817;1;0;0;0;0;0;-1;-1;-1;8.362;-74.02;67.9
2021;4;1;8;17;32;159155;6.823;-74.177;67.91;1.5;62650;19992;1;0;0;0;0;0;-1;-1;-1;6.823;-74.177;67.91
2020;3;10;1;19;38;144089;8.662;-74.04;67.93;1.8;48796;27454;1;0;0;0;0;0;-1;-1;-1;8.662;-74.04;67.93
2019;6;26;18;57;32;133718;7.531;-74.155;67.97;1.6;37846;37845;1;0;0;0;0;0;-1;-1;-1;7.531;-74.155;67.97
2019;2;19;3;24;58;128319;7.391;-74.105;67.99;2;32815;16714;1;0;0;0;0;0;-1;-1;-1;7.391;-74.105;67.99
2018;2;23;6;4;49;1744;8.644;-73.975;68;1.6;20392;20391;1;0;0;0;0;0;-1;-1;-1;8.644;-73.975;68
2019;1;7;21;56;20;126441;9.095;-74.164;68;1;31192;8875;1;0;0;0;0;0;-1;-1;-1;9.095;-74.164;68
2019;11;19;20;55;46;139307;6.643;-74.26;68;1.9;43326;7835;1;0;0;0;0;0;-1;-1;-1;6.643;-74.26;68
2021;2;9;4;7;7;157447;7.559;-74.092;68;1.6;60421;10548;1;0;0;0;0;0;-1;-1;-1;7.559;-74.092;68
2018;10;10;10;11;29;122729;7.4;-74.055;68.01;1.1;27698;5876;1;0;0;0;0;0;-1;-1;-1;7.4;-74.055;68.01
2021;9;5;1;11;18;164923;5.781;-74.457;68.01;1.8;68005;35030;1;0;0;0;0;0;-1;-1;-1;5.781;-74.457;68.01
2021;2;22;8;0;19;157907;8.933;-74.189;68.03;1.6;60680;20999;1;0;0;0;0;0;-1;-1;-1;8.933;-74.189;68.03
2021;7;27;1;39;36;163501;7.458;-74.255;68.03;1;65757;16787;1;0;0;0;0;0;-1;-1;-1;7.458;-74.255;68.03
2019;1;13;4;56;2;126704;8.27;-73.94;68.05;0.8;31342;39954;1;0;0;0;0;0;-1;-1;-1;8.27;-73.94;68.05
2020;11;16;9;16;19;154251;7.519;-73.991;68.06;1.3;58000;11132;1;0;0;0;0;0;-1;-1;-1;7.519;-73.991;68.06
2018;3;23;2;58;49;116173;7.943;-74.081;68.13;1;21260;31930;1;0;0;0;0;0;-1;-1;-1;7.943;-74.081;68.13
2018;4;9;3;16;48;116812;6.119;-74.246;68.13;1.2;22828;22827;1;0;0;0;0;0;-1;-1;-1;6.119;-74.246;68.13
2020;8;8;5;39;21;150477;7.856;-74.03;68.16;1.3;54701;23925;1;0;0;0;0;0;-1;-1;-1;7.856;-74.03;68.16
2020;1;29;2;19;7;142359;5.882;-74.399;68.17;1.5;46172;23085;1;0;0;0;0;0;-1;-1;-1;5.882;-74.399;68.17
2018;3;21;15;10;7;116131;6.486;-74.211;68.18;1.4;21606;3927;1;0;0;0;0;0;-1;-1;-1;6.486;-74.211;68.18
2017;3;3;2;50;39;12572;5.894;-74.38;68.2;1.7;11555;23110;1;0;0;0;0;0;-1;-1;-1;5.894;-74.38;68.2
2021;1;9;1;35;47;156293;8.634;-73.796;68.22;1.5;59338;21613;1;0;0;0;0;0;-1;-1;-1;8.634;-73.796;68.22
2020;6;27;9;28;39;148826;5.906;-73.533;68.24;1.6;52326;4512;1;0;0;0;0;0;-1;-1;-1;5.906;-73.533;68.24
2018;9;9;4;3;57;121515;6.017;-73.595;68.28;1.3;27387;27386;1;0;0;0;0;0;-1;-1;-1;6.017;-73.595;68.28
2019;11;1;14;44;47;138496;8.57;-74.139;68.28;1.3;43851;3865;1;0;0;0;0;0;-1;-1;-1;8.57;-74.139;68.28
2019;10;12;1;29;1;137825;5.892;-74.344;68.32;1.1;41841;4050;1;0;0;0;0;0;-1;-1;-1;5.892;-74.344;68.32
2019;12;22;1;2;41;140757;4.789;-74.675;68.37;1;45180;3741;1;0;0;0;0;0;-1;-1;-1;4.789;-74.675;68.37
2021;8;27;19;44;40;164620;4.968;-74.621;68.38;1.4;67106;17412;1;0;0;0;0;0;-1;-1;-1;4.968;-74.621;68.38
2019;2;17;22;6;22;128242;6.92;-74.108;68.45;1.2;32783;16676;1;0;0;0;0;0;-1;-1;-1;6.92;-74.108;68.45
2018;10;31;4;41;36;123501;8.617;-74.093;68.46;0.6;28129;28128;1;0;0;0;0;0;-1;-1;-1;8.617;-74.093;68.46
2019;1;26;5;48;48;127356;6.528;-74.098;68.47;1.9;31621;9868;1;0;0;0;0;0;-1;-1;-1;6.528;-74.098;68.47
2020;5;1;17;48;41;146531;4.697;-74.847;68.54;1.2;50296;26309;1;0;0;0;0;0;-1;-1;-1;4.697;-74.847;68.54
2018;7;25;8;5;21;119916;7.694;-74.006;68.57;1.3;24990;26531;1;0;0;0;0;0;-1;-1;-1;7.694;-74.006;68.57
2021;4;15;9;23;13;159597;8.653;-73.994;68.59;1;62377;8874;1;0;0;0;0;0;-1;-1;-1;8.653;-73.994;68.59
2018;9;5;10;22;59;121333;8.013;-74.022;68.61;1;26454;13226;1;0;0;0;0;0;-1;-1;-1;8.013;-74.022;68.61
2018;8;5;23;45;42;120295;6.561;-74.134;68.63;1.6;25451;25450;1;0;0;0;0;0;-1;-1;-1;6.561;-74.134;68.63
2019;1;24;9;0;6;127235;8.059;-74.191;68.63;0.9;31585;39533;1;0;0;0;0;0;-1;-1;-1;8.059;-74.191;68.63
2018;5;3;15;32;51;117688;7.466;-73.965;68.64;1.1;22957;2992;1;0;0;0;0;0;-1;-1;-1;7.466;-73.965;68.64
2021;3;1;16;23;35;158160;6.974;-74.059;68.66;2;61202;8585;1;0;0;0;0;0;-1;-1;-1;6.974;-74.059;68.66
2021;8;14;0;16;48;164125;4.824;-74.728;68.66;1.3;66566;17130;1;0;0;0;0;0;-1;-1;-1;4.824;-74.728;68.66
2016;1;15;6;22;29;12329;5.915;-74.314;68.7;0.8;624;19967;1;0;0;0;0;0;-1;-1;-1;5.915;-74.314;68.7
2020;8;4;12;21;21;150341;4.453;-74.928;68.72;0.7;54652;27325;1;0;0;0;0;0;-1;-1;-1;4.453;-74.928;68.72
2020;11;30;3;27;9;154740;9.175;-73.894;68.74;1.4;57590;11221;1;0;0;0;0;0;-1;-1;-1;9.175;-73.894;68.74
2019;3;22;15;42;30;129845;8.088;-74.144;68.78;1.3;34784;33945;1;0;0;0;0;0;-1;-1;-1;8.088;-74.144;68.78
2019;9;26;10;7;9;137128;7.612;-74.003;68.81;1.2;40959;40958;1;0;0;0;0;0;-1;-1;-1;7.612;-74.003;68.81
2020;1;11;10;40;9;141596;4.804;-74.767;68.82;1.5;45564;14832;1;0;0;0;0;0;-1;-1;-1;4.804;-74.767;68.82
2019;10;21;18;29;11;138098;8.549;-73.89;68.84;1.7;42586;7968;1;0;0;0;0;0;-1;-1;-1;8.549;-73.89;68.84
2020;4;10;16;42;32;145563;5.868;-74.434;68.87;0.8;49302;27029;1;0;0;0;0;0;-1;-1;-1;5.868;-74.434;68.87
2021;1;8;23;49;27;156250;6.871;-74.17;68.87;1.4;59336;21614;1;0;0;0;0;0;-1;-1;-1;6.871;-74.17;68.87
2019;1;12;8;7;33;126659;7.235;-73.942;68.89;1.1;31309;10003;1;0;0;0;0;0;-1;-1;-1;7.235;-73.942;68.89
2016;8;5;20;27;38;1548;7.477;-74.279;68.9;1.6;5091;20364;1;0;0;0;0;0;-1;-1;-1;7.477;-74.279;68.9
2021;9;25;11;28;58;165725;7.015;-73.092;68.9;1.9;67879;26183;1;0;0;0;0;0;-1;-1;-1;7.015;-73.092;68.9
2020;3;13;21;41;50;144218;5.55;-74.311;68.94;0.9;48931;13648;1;0;0;0;0;0;-1;-1;-1;5.55;-74.311;68.94
2021;1;29;8;59;23;157030;8.548;-74.089;68.96;1.6;59715;21441;1;0;0;0;0;0;-1;-1;-1;8.548;-74.089;68.96
2021;10;3;6;45;7;165958;6.756;-74.861;68.97;1.5;68441;28701;1;0;0;0;0;0;-1;-1;-1;6.756;-74.861;68.97
2018;3;28;21;4;34;116386;6.771;-73.699;68.98;1.4;21675;21674;1;0;0;0;0;0;-1;-1;-1;6.771;-73.699;68.98
2019;9;30;15;0;49;137311;8.506;-74.088;68.98;1.4;41050;41049;1;0;0;0;0;0;-1;-1;-1;8.506;-74.088;68.98
2021;2;4;9;35;57;157260;8.585;-74.021;68.98;1.3;60331;21131;1;0;0;0;0;0;-1;-1;-1;8.585;-74.021;68.98
2016;11;23;23;29;47;8197;4.856;-74.582;69;1.4;7904;31616;1;0;0;0;0;0;-1;-1;-1;4.856;-74.582;69
2017;2;10;10;38;9;1610;7.395;-74.117;69;1.2;10247;40988;1;0;0;0;0;0;-1;-1;-1;7.395;-74.117;69
2018;3;16;17;6;54;115931;7.675;-74.031;69;0.7;21139;8030;1;0;0;0;0;0;-1;-1;-1;7.675;-74.031;69
2021;5;17;17;39;8;160801;7.741;-74.125;69.03;1.1;63416;9810;1;0;0;0;0;0;-1;-1;-1;7.741;-74.125;69.03
2019;8;16;4;43;1;135549;7.185;-74.054;69.05;1.1;40303;40302;1;0;0;0;0;0;-1;-1;-1;7.185;-74.054;69.05
2019;11;2;6;7;19;138557;7.809;-74.023;69.07;1.3;42763;7938;1;0;0;0;0;0;-1;-1;-1;7.809;-74.023;69.07
2021;5;9;17;40;59;160523;7.52;-74.324;69.07;1.3;63269;9085;1;0;0;0;0;0;-1;-1;-1;7.52;-74.324;69.07
2019;10;1;0;19;53;137403;9.308;-74;69.09;1;41612;16300;1;0;0;0;0;0;-1;-1;-1;9.308;-74;69.09
2021;12;26;23;58;57;168909;8.866;-74.008;69.15;2;70857;35951;1;0;0;0;0;0;-1;-1;-1;8.866;-74.008;69.15
2019;1;11;13;12;0;126633;6.603;-74.15;69.16;1.7;31290;31289;1;0;0;0;0;0;-1;-1;-1;6.603;-74.15;69.16
2018;8;1;11;50;27;120123;7.43;-74.1;69.19;1.2;25367;6488;1;0;0;0;0;0;-1;-1;-1;7.43;-74.1;69.19
2017;7;31;20;32;41;26199;7.195;-74.063;69.2;1.4;14689;29377;1;0;0;0;0;0;-1;-1;-1;7.195;-74.063;69.2
2017;5;31;4;40;59;4986;5.809;-74.492;69.3;1.3;13289;4600;1;0;0;0;0;0;-1;-1;-1;5.809;-74.492;69.3
2018;7;17;14;12;33;119728;6.401;-74.258;69.32;1.7;24866;26716;1;0;0;0;0;0;-1;-1;-1;6.401;-74.258;69.32
2018;8;12;9;2;8;120494;8.304;-73.891;69.39;1.2;25567;25566;1;0;0;0;0;0;-1;-1;-1;8.304;-73.891;69.39
2016;7;7;0;46;20;1538;7.508;-74.194;69.4;1.4;3687;14748;1;0;0;0;0;0;-1;-1;-1;7.508;-74.194;69.4
2016;12;27;4;32;26;12514;5.606;-74.305;69.5;1.5;8707;34830;1;0;0;0;0;0;-1;-1;-1;5.606;-74.305;69.5
2017;2;17;3;55;51;2805;8.988;-73.434;69.5;1.9;10360;20720;1;0;0;0;0;0;-1;-1;-1;8.988;-73.434;69.5
2019;2;20;23;31;59;128374;7.497;-74.141;69.54;1.5;32853;16759;1;0;0;0;0;0;-1;-1;-1;7.497;-74.141;69.54
2018;10;22;2;15;25;123185;8.412;-74.184;69.56;0.4;27935;23306;1;0;0;0;0;0;-1;-1;-1;8.412;-74.184;69.56
2020;1;12;7;51;2;141624;5.038;-75.057;69.56;1.3;45597;14822;1;0;0;0;0;0;-1;-1;-1;5.038;-75.057;69.56
2018;10;31;15;0;25;123529;7.498;-73.292;69.59;1.6;28136;5775;1;0;0;0;0;0;-1;-1;-1;7.498;-73.292;69.59
2020;12;8;9;33;35;154999;7.53;-73.997;69.59;1.5;58171;15249;1;0;0;0;0;0;-1;-1;-1;7.53;-73.997;69.59
2021;9;2;6;35;59;164823;7.294;-74.045;69.59;1.1;68258;34833;1;0;0;0;0;0;-1;-1;-1;7.294;-74.045;69.59
2019;9;5;11;12;20;136259;6.659;-73.967;69.62;1.4;40499;40498;1;0;0;0;0;0;-1;-1;-1;6.659;-73.967;69.62
2018;8;24;18;35;56;120899;7.465;-73.976;69.63;1.4;25823;25822;1;0;0;0;0;0;-1;-1;-1;7.465;-73.976;69.63
2020;11;11;16;48;24;154095;8.163;-73.955;69.75;1.4;57230;11315;1;0;0;0;0;0;-1;-1;-1;8.163;-73.955;69.75
2021;6;29;14;20;28;162406;4.867;-75.004;69.75;0.9;65215;18803;1;0;0;0;0;0;-1;-1;-1;4.867;-75.004;69.75
2019;11;29;5;49;15;139723;5.649;-73.914;69.76;1.5;43650;31138;1;0;0;0;0;0;-1;-1;-1;5.649;-73.914;69.76
2020;10;24;16;26;42;153391;5.725;-74.419;69.77;1.4;56368;29250;1;0;0;0;0;0;-1;-1;-1;5.725;-74.419;69.77
2018;12;12;8;6;13;125232;5.824;-74.409;69.79;1.5;30569;15283;1;0;0;0;0;0;-1;-1;-1;5.824;-74.409;69.79
2017;7;4;6;6;26;5018;6.946;-74.271;69.8;1.3;14942;14941;1;0;0;0;0;0;-1;-1;-1;6.946;-74.271;69.8
2021;3;6;5;22;34;158321;7.306;-74.202;69.81;1.7;61747;40906;1;0;0;0;0;0;-1;-1;-1;7.306;-74.202;69.81
2018;6;23;4;59;11;119181;8.72;-73.959;69.83;0.8;24241;24240;1;0;0;0;0;0;-1;-1;-1;8.72;-73.959;69.83
2020;3;8;5;11;22;143985;5.875;-74.381;69.84;0.7;48761;13736;1;0;0;0;0;0;-1;-1;-1;5.875;-74.381;69.84
2019;9;16;0;23;38;136659;8.735;-73.993;69.86;1.7;40727;40726;1;0;0;0;0;0;-1;-1;-1;8.735;-73.993;69.86
2019;1;30;1;33;40;127555;5.935;-74.357;69.87;1;32325;19026;1;0;0;0;0;0;-1;-1;-1;5.935;-74.357;69.87
2020;11;13;8;3;46;154158;8.691;-74.151;69.9;1.2;57259;5653;1;0;0;0;0;0;-1;-1;-1;8.691;-74.151;69.9
2019;10;19;12;57;26;138026;7.936;-74.006;69.99;1.9;42192;16089;1;0;0;0;0;0;-1;-1;-1;7.936;-74.006;69.99
2019;10;28;10;49;8;138393;6.607;-74.312;69.99;1.4;42550;3987;1;0;0;0;0;0;-1;-1;-1;6.607;-74.312;69.99
2018;7;20;4;6;47.026;119776;7.2355;-73.97053;69.995;1;24899;2079;2;1;0;3;0;0;-1;-1;-1;7.239;-73.983;70.76
2017;5;17;0;56;43;24653;6.596;-74.013;70;1.5;13520;13519;1;0;0;0;0;0;-1;-1;-1;6.596;-74.013;70
2019;1;12;23;7;55;126653;7.955;-73.998;70;2.2;31326;31325;1;0;0;0;0;0;-1;-1;-1;7.955;-73.998;70
2021;5;11;9;56;41;160592;7.526;-74.033;70;1.6;63294;9853;1;0;0;0;0;0;-1;-1;-1;7.526;-74.033;70
2019;1;12;19;19;32;126697;6.469;-73.469;70.01;1;32378;9489;1;0;0;0;0;0;-1;-1;-1;6.469;-73.469;70.01
2020;11;12;19;14;18;154149;6.266;-73.347;70.01;1.5;57749;11188;1;0;0;0;0;0;-1;-1;-1;6.266;-73.347;70.01
2019;12;28;15;32;4;140975;7.056;-74.264;70.03;1.2;44882;30165;1;0;0;0;0;0;-1;-1;-1;7.056;-74.264;70.03
2019;12;18;3;57;57;140606;7.474;-74.117;70.04;1.3;45067;15011;1;0;0;0;0;0;-1;-1;-1;7.474;-74.117;70.04
2019;7;6;10;15;52;134071;8.046;-73.714;70.08;1;38437;38436;1;0;0;0;0;0;-1;-1;-1;8.046;-73.714;70.08
2018;10;3;23;8;43;122436;7.963;-74.179;70.09;0.9;27542;27541;1;0;0;0;0;0;-1;-1;-1;7.963;-74.179;70.09
2021;1;5;0;24;27;156141;8.84;-73.536;70.09;1.1;59250;10828;1;0;0;0;0;0;-1;-1;-1;8.84;-73.536;70.09
2017;5;10;5;39;57;1648;7.436;-73.983;70.1;1.3;12954;12953;1;0;0;0;0;0;-1;-1;-1;7.436;-73.983;70.1
2019;2;26;11;42;44.974;128625;7.2355;-73.97147;70.124;1.3;32969;2079;2;1;0;3;0;0;-1;-1;-1;7.232;-73.959;69.36
2019;11;25;13;1;28;139595;9.031;-73.954;70.19;1.4;43876;2800;1;0;0;0;0;0;-1;-1;-1;9.031;-73.954;70.19
2016;8;21;14;12;50;12430;5.813;-74.316;70.2;1.9;4657;18627;1;0;0;0;0;0;-1;-1;-1;5.813;-74.316;70.2
2018;2;2;4;49;34;115437;9.146;-74.242;70.2;2.4;20213;40425;1;0;0;0;0;0;-1;-1;-1;9.146;-74.242;70.2
2019;3;12;4;29;32;129345;7.817;-74.126;70.22;1.1;33823;33822;1;0;0;0;0;0;-1;-1;-1;7.817;-74.126;70.22
2021;3;7;15;19;48;158360;8.263;-74.041;70.25;1.4;61295;8612;1;0;0;0;0;0;-1;-1;-1;8.263;-74.041;70.25
2018;7;20;0;42;19;119775;8.675;-73.94;70.31;1.2;24898;26664;1;0;0;0;0;0;-1;-1;-1;8.675;-73.94;70.31
2018;3;26;4;3;52;116274;8.062;-74.017;70.33;1.1;21310;21309;1;0;0;0;0;0;-1;-1;-1;8.062;-74.017;70.33
2018;12;4;4;52;17;124873;7.38;-73.986;70.33;0.5;30828;30827;1;0;0;0;0;0;-1;-1;-1;7.38;-73.986;70.33
2018;8;2;6;58;20;120163;8.375;-73.944;70.34;0.5;25388;25387;1;0;0;0;0;0;-1;-1;-1;8.375;-73.944;70.34
2018;9;3;4;40;8;121251;7.454;-73.994;70.35;0.9;26390;26389;1;0;0;0;0;0;-1;-1;-1;7.454;-73.994;70.35
2018;12;24;3;43;1;125747;8.017;-74.028;70.38;0.7;30843;10238;1;0;0;0;0;0;-1;-1;-1;8.017;-74.028;70.38
2019;7;1;0;44;21;133862;7.997;-74.015;70.42;1.1;38307;38306;1;0;0;0;0;0;-1;-1;-1;7.997;-74.015;70.42
2019;9;21;0;37;49;136910;6.528;-74.187;70.46;1.6;40829;40828;1;0;0;0;0;0;-1;-1;-1;6.528;-74.187;70.46
2016;11;2;9;41;36;18961;7.226;-73.96;70.5;1.5;6969;27876;1;0;0;0;0;0;-1;-1;-1;7.226;-73.96;70.5
2018;4;14;10;4;54;116997;8.37;-74.012;70.5;1.4;22136;11067;1;0;0;0;0;0;-1;-1;-1;8.37;-74.012;70.5
2019;5;30;5;0;40;132828;8.877;-74.059;70.5;1.4;36827;36826;1;0;0;0;0;0;-1;-1;-1;8.877;-74.059;70.5
2020;8;1;1;55;18;150209;7.762;-73.981;70.53;1.6;53738;12160;1;0;0;0;0;0;-1;-1;-1;7.762;-73.981;70.53
2019;8;21;22;12;34;135721;7.589;-74.139;70.56;1.9;39802;39801;1;0;0;0;0;0;-1;-1;-1;7.589;-74.139;70.56
2017;6;7;20;48;40;25034;7.299;-73.995;70.6;1.2;13622;13621;1;0;0;0;0;0;-1;-1;-1;7.299;-73.995;70.6
2018;4;24;8;41;2;117348;8.244;-74.124;70.6;1.1;22328;15155;1;0;0;0;0;0;-1;-1;-1;8.244;-74.124;70.6
2018;11;3;2;32;46;123624;8.516;-74.114;70.68;0.6;28652;28651;1;0;0;0;0;0;-1;-1;-1;8.516;-74.114;70.68
2019;12;28;19;21;24;140976;7.967;-73.982;70.68;1.6;45020;3756;1;0;0;0;0;0;-1;-1;-1;7.967;-73.982;70.68
2018;10;7;11;15;50;122609;4.787;-74.458;70.7;1.1;28523;28522;1;0;0;0;0;0;-1;-1;-1;4.787;-74.458;70.7
2019;11;20;20;14;23;139312;8.601;-74.085;70.72;1.4;43870;7728;1;0;0;0;0;0;-1;-1;-1;8.601;-74.085;70.72
2018;7;24;17;30;12;119886;7.966;-74.077;70.73;1.2;24977;24976;1;0;0;0;0;0;-1;-1;-1;7.966;-74.077;70.73
2019;11;26;20;23;27;139602;4.999;-74.844;70.76;0.9;43839;7735;1;0;0;0;0;0;-1;-1;-1;4.999;-74.844;70.76
2019;12;17;2;24;36;140564;5.903;-73.882;70.77;1.6;44545;30386;1;0;0;0;0;0;-1;-1;-1;5.903;-73.882;70.77
2021;9;13;23;33;37;165275;6.272;-74.391;70.78;0.9;68231;27857;1;0;0;0;0;0;-1;-1;-1;6.272;-74.391;70.78
2018;10;2;12;18;26;122402;7.307;-74.399;70.79;1;28591;29842;1;0;0;0;0;0;-1;-1;-1;7.307;-74.399;70.79
2018;3;2;12;50;25;115470;7.685;-74.101;70.84;0.8;20866;32510;1;0;0;0;0;0;-1;-1;-1;7.685;-74.101;70.84
2020;12;7;10;0;28;154951;8.885;-73.533;70.84;1.3;58148;5208;1;0;0;0;0;0;-1;-1;-1;8.885;-73.533;70.84
2016;7;8;7;41;57;12401;5.869;-74.376;70.9;1.3;4133;37240;1;0;0;0;0;0;-1;-1;-1;5.869;-74.376;70.9
2019;3;28;1;23;54;130207;9.312;-74.047;70.93;1.3;34204;34203;1;0;0;0;0;0;-1;-1;-1;9.312;-74.047;70.93
2018;5;11;19;44;35;117957;7.524;-74.117;70.94;1.4;23124;14585;1;0;0;0;0;0;-1;-1;-1;7.524;-74.117;70.94
2019;1;9;9;23;2;126495;8.403;-74.137;70.94;1.1;31233;20097;1;0;0;0;0;0;-1;-1;-1;8.403;-74.137;70.94
2021;5;14;1;5;19;160700;7.349;-73.296;70.99;1.2;63340;9833;1;0;0;0;0;0;-1;-1;-1;7.349;-73.296;70.99
2021;9;15;7;32;38;165343;6.536;-73.832;70.99;1.1;68303;28086;1;0;0;0;0;0;-1;-1;-1;6.536;-73.832;70.99
2018;3;21;0;29;10;116109;7.018;-73.188;71;0.9;21828;15566;1;0;0;0;0;0;-1;-1;-1;7.018;-73.188;71
2020;12;21;12;42;7;155543;7.575;-74.054;71;1.7;58457;5238;1;0;0;0;0;0;-1;-1;-1;7.575;-74.054;71
2018;9;3;13;3;40;121253;7.585;-73.942;71.06;0.9;26406;13432;1;0;0;0;0;0;-1;-1;-1;7.585;-73.942;71.06
2018;12;10;18;10;25;125135;7.871;-74.114;71.14;0.8;29989;29988;1;0;0;0;0;0;-1;-1;-1;7.871;-74.114;71.14
2018;12;26;17;8;28;125843;4.69;-74.658;71.16;1.5;30846;30845;1;0;0;0;0;0;-1;-1;-1;4.69;-74.658;71.16
2020;7;6;22;14;10;149178;6.007;-74.31;71.17;2.1;52781;24781;1;0;0;0;0;0;-1;-1;-1;6.007;-74.31;71.17
2021;6;8;6;52;30;161665;6.434;-74.143;71.17;1.5;64898;16393;1;0;0;0;0;0;-1;-1;-1;6.434;-74.143;71.17
2016;11;12;23;4;0;4862;6.369;-74.22;71.2;1.9;7197;7537;1;0;0;0;0;0;-1;-1;-1;6.369;-74.22;71.2
2017;5;6;4;7;31;1646;7.47;-74.097;71.2;1.6;12888;12887;1;0;0;0;0;0;-1;-1;-1;7.47;-74.097;71.2
2021;5;13;2;18;30;160660;6.318;-74.891;71.2;1.2;64082;9308;1;0;0;0;0;0;-1;-1;-1;6.318;-74.891;71.2
2020;7;6;6;37;58;149192;6.647;-74.213;71.27;0.9;53692;12170;1;0;0;0;0;0;-1;-1;-1;6.647;-74.213;71.27
2018;12;24;4;37;0;125748;8.178;-73.983;71.28;0.9;30291;8435;1;0;0;0;0;0;-1;-1;-1;8.178;-73.983;71.28
2019;3;13;18;2;51;129402;8.616;-73.953;71.29;1.9;33859;33858;1;0;0;0;0;0;-1;-1;-1;8.616;-73.953;71.29
2019;9;11;18;54;13;136467;7.981;-74.282;71.29;1.1;40636;40635;1;0;0;0;0;0;-1;-1;-1;7.981;-74.282;71.29
2019;3;15;2;21;14;129512;7.215;-74.127;71.32;1;34805;25992;1;0;0;0;0;0;-1;-1;-1;7.215;-74.127;71.32
2021;9;11;16;13;40;165158;7.828;-73.848;71.32;1.4;67585;17646;1;0;0;0;0;0;-1;-1;-1;7.828;-73.848;71.32
2021;7;13;5;57;14;162961;8.237;-73.997;71.34;0.9;65514;16621;1;0;0;0;0;0;-1;-1;-1;8.237;-73.997;71.34
2020;7;30;4;51;30;150144;7.875;-73.977;71.37;2;53539;12221;1;0;0;0;0;0;-1;-1;-1;7.875;-73.977;71.37
2020;9;18;15;59;0;152018;7.461;-74.136;71.37;1.5;55378;11758;1;0;0;0;0;0;-1;-1;-1;7.461;-74.136;71.37
2020;10;29;0;52;42;153595;7.055;-74.384;71.44;1.4;56918;11395;1;0;0;0;0;0;-1;-1;-1;7.055;-74.384;71.44
2018;7;27;16;53;40;119974;8.477;-74.05;71.46;1.3;25027;25026;1;0;0;0;0;0;-1;-1;-1;8.477;-74.05;71.46
2018;6;19;12;50;35;119078;8.546;-74.027;71.49;1.4;24178;24177;1;0;0;0;0;0;-1;-1;-1;8.546;-74.027;71.49
2018;9;28;5;36;30;122222;8.332;-74.252;71.5;1;26972;26971;1;0;0;0;0;0;-1;-1;-1;8.332;-74.252;71.5
2019;3;30;0;7;4;130242;8.574;-74.108;71.51;1.1;34251;28907;1;0;0;0;0;0;-1;-1;-1;8.574;-74.108;71.51
2020;10;19;1;35;44;153201;8.766;-74.009;71.51;2;56238;14584;1;0;0;0;0;0;-1;-1;-1;8.766;-74.009;71.51
2019;1;18;4;12;19;126983;7.919;-73.496;71.55;1;32482;32481;1;0;0;0;0;0;-1;-1;-1;7.919;-73.496;71.55
2019;4;18;10;8;20;131085;5.996;-74.269;71.55;1.5;35964;35963;1;0;0;0;0;0;-1;-1;-1;5.996;-74.269;71.55
2017;6;16;8;20;3;25190;6.509;-74.077;71.6;1.6;14084;23073;1;0;0;0;0;0;-1;-1;-1;6.509;-74.077;71.6
2019;3;15;7;26;14;129519;5.737;-74.402;71.66;1.6;34524;34523;1;0;0;0;0;0;-1;-1;-1;5.737;-74.402;71.66
2018;3;5;12;15;42;115575;8.392;-74.136;71.68;1.2;20921;8102;1;0;0;0;0;0;-1;-1;-1;8.392;-74.136;71.68
2018;4;24;19;39;12;117349;8.922;-73.936;71.68;1.4;22343;30293;1;0;0;0;0;0;-1;-1;-1;8.922;-73.936;71.68
2019;11;5;16;25;16;138695;8.581;-73.75;71.68;1.7;43759;7762;1;0;0;0;0;0;-1;-1;-1;8.581;-73.75;71.68
2020;7;4;5;22;13;149101;8.598;-74.06;71.69;2.4;52688;13171;1;0;0;0;0;0;-1;-1;-1;8.598;-74.06;71.69
2017;10;3;2;14;5;12695;5.75;-74.358;71.7;1.9;16792;33583;1;0;0;0;0;0;-1;-1;-1;5.75;-74.358;71.7
2019;7;29;23;27;42;134944;5.899;-74.684;71.73;0.8;38946;38945;1;0;0;0;0;0;-1;-1;-1;5.899;-74.684;71.73
2020;1;19;7;24;20;141875;8.53;-74.101;71.78;1.4;46349;7276;1;0;0;0;0;0;-1;-1;-1;8.53;-74.101;71.78
2020;11;4;21;0;50;153830;8.974;-74.061;71.8;1.7;57107;5092;1;0;0;0;0;0;-1;-1;-1;8.974;-74.061;71.8
